StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex,G2AEditingIndex,G2CEditingIndex,G2TEditingIndex,T2AEditingIndex,T2CEditingIndex,T2GEditingIndex,IndexedCanonicalOfA2C,IndexedCanonicalOfA2CFromExonicRegions,IndexedCanonicalOfA2CFromIntergenicRegions,IndexedCanonicalOfA2CFromIntronicRegions,IndexedCanonicalOfA2COn+Strand,IndexedCanonicalOfA2COn-Strand,IndexedCanonicalOfA2COnUnknownStrand,IndexedCanonicalOfA2G,IndexedCanonicalOfA2GFromExonicRegions,IndexedCanonicalOfA2GFromIntergenicRegions,IndexedCanonicalOfA2GFromIntronicRegions,IndexedCanonicalOfA2GOn+Strand,IndexedCanonicalOfA2GOn-Strand,IndexedCanonicalOfA2GOnUnknownStrand,IndexedCanonicalOfA2T,IndexedCanonicalOfA2TFromExonicRegions,IndexedCanonicalOfA2TFromIntergenicRegions,IndexedCanonicalOfA2TFromIntronicRegions,IndexedCanonicalOfA2TOn+Strand,IndexedCanonicalOfA2TOn-Strand,IndexedCanonicalOfA2TOnUnknownStrand,IndexedCanonicalOfC2A,IndexedCanonicalOfC2AFromExonicRegions,IndexedCanonicalOfC2AFromIntergenicRegions,IndexedCanonicalOfC2AFromIntronicRegions,IndexedCanonicalOfC2AOn+Strand,IndexedCanonicalOfC2AOn-Strand,IndexedCanonicalOfC2AOnUnknownStrand,IndexedCanonicalOfC2G,IndexedCanonicalOfC2GFromExonicRegions,IndexedCanonicalOfC2GFromIntergenicRegions,IndexedCanonicalOfC2GFromIntronicRegions,IndexedCanonicalOfC2GOn+Strand,IndexedCanonicalOfC2GOn-Strand,IndexedCanonicalOfC2GOnUnknownStrand,IndexedCanonicalOfC2T,IndexedCanonicalOfC2TFromExonicRegions,IndexedCanonicalOfC2TFromIntergenicRegions,IndexedCanonicalOfC2TFromIntronicRegions,IndexedCanonicalOfC2TOn+Strand,IndexedCanonicalOfC2TOn-Strand,IndexedCanonicalOfC2TOnUnknownStrand,IndexedCanonicalOfG2A,IndexedCanonicalOfG2AFromExonicRegions,IndexedCanonicalOfG2AFromIntergenicRegions,IndexedCanonicalOfG2AFromIntronicRegions,IndexedCanonicalOfG2AOn+Strand,IndexedCanonicalOfG2AOn-Strand,IndexedCanonicalOfG2AOnUnknownStrand,IndexedCanonicalOfG2C,IndexedCanonicalOfG2CFromExonicRegions,IndexedCanonicalOfG2CFromIntergenicRegions,IndexedCanonicalOfG2CFromIntronicRegions,IndexedCanonicalOfG2COn+Strand,IndexedCanonicalOfG2COn-Strand,IndexedCanonicalOfG2COnUnknownStrand,IndexedCanonicalOfG2T,IndexedCanonicalOfG2TFromExonicRegions,IndexedCanonicalOfG2TFromIntergenicRegions,IndexedCanonicalOfG2TFromIntronicRegions,IndexedCanonicalOfG2TOn+Strand,IndexedCanonicalOfG2TOn-Strand,IndexedCanonicalOfG2TOnUnknownStrand,IndexedCanonicalOfT2A,IndexedCanonicalOfT2AFromExonicRegions,IndexedCanonicalOfT2AFromIntergenicRegions,IndexedCanonicalOfT2AFromIntronicRegions,IndexedCanonicalOfT2AOn+Strand,IndexedCanonicalOfT2AOn-Strand,IndexedCanonicalOfT2AOnUnknownStrand,IndexedCanonicalOfT2C,IndexedCanonicalOfT2CFromExonicRegions,IndexedCanonicalOfT2CFromIntergenicRegions,IndexedCanonicalOfT2CFromIntronicRegions,IndexedCanonicalOfT2COn+Strand,IndexedCanonicalOfT2COn-Strand,IndexedCanonicalOfT2COnUnknownStrand,IndexedCanonicalOfT2G,IndexedCanonicalOfT2GFromExonicRegions,IndexedCanonicalOfT2GFromIntergenicRegions,IndexedCanonicalOfT2GFromIntronicRegions,IndexedCanonicalOfT2GOn+Strand,IndexedCanonicalOfT2GOn-Strand,IndexedCanonicalOfT2GOnUnknownStrand,IndexedMismatchesOfA2C,IndexedMismatchesOfA2CFromExonicRegions,IndexedMismatchesOfA2CFromIntergenicRegions,IndexedMismatchesOfA2CFromIntronicRegions,IndexedMismatchesOfA2COn+Strand,IndexedMismatchesOfA2COn-Strand,IndexedMismatchesOfA2COnUnknownStrand,IndexedMismatchesOfA2G,IndexedMismatchesOfA2GFromExonicRegions,IndexedMismatchesOfA2GFromIntergenicRegions,IndexedMismatchesOfA2GFromIntronicRegions,IndexedMismatchesOfA2GOn+Strand,IndexedMismatchesOfA2GOn-Strand,IndexedMismatchesOfA2GOnUnknownStrand,IndexedMismatchesOfA2T,IndexedMismatchesOfA2TFromExonicRegions,IndexedMismatchesOfA2TFromIntergenicRegions,IndexedMismatchesOfA2TFromIntronicRegions,IndexedMismatchesOfA2TOn+Strand,IndexedMismatchesOfA2TOn-Strand,IndexedMismatchesOfA2TOnUnknownStrand,IndexedMismatchesOfC2A,IndexedMismatchesOfC2AFromExonicRegions,IndexedMismatchesOfC2AFromIntergenicRegions,IndexedMismatchesOfC2AFromIntronicRegions,IndexedMismatchesOfC2AOn+Strand,IndexedMismatchesOfC2AOn-Strand,IndexedMismatchesOfC2AOnUnknownStrand,IndexedMismatchesOfC2G,IndexedMismatchesOfC2GFromExonicRegions,IndexedMismatchesOfC2GFromIntergenicRegions,IndexedMismatchesOfC2GFromIntronicRegions,IndexedMismatchesOfC2GOn+Strand,IndexedMismatchesOfC2GOn-Strand,IndexedMismatchesOfC2GOnUnknownStrand,IndexedMismatchesOfC2T,IndexedMismatchesOfC2TFromExonicRegions,IndexedMismatchesOfC2TFromIntergenicRegions,IndexedMismatchesOfC2TFromIntronicRegions,IndexedMismatchesOfC2TOn+Strand,IndexedMismatchesOfC2TOn-Strand,IndexedMismatchesOfC2TOnUnknownStrand,IndexedMismatchesOfG2A,IndexedMismatchesOfG2AFromExonicRegions,IndexedMismatchesOfG2AFromIntergenicRegions,IndexedMismatchesOfG2AFromIntronicRegions,IndexedMismatchesOfG2AOn+Strand,IndexedMismatchesOfG2AOn-Strand,IndexedMismatchesOfG2AOnUnknownStrand,IndexedMismatchesOfG2C,IndexedMismatchesOfG2CFromExonicRegions,IndexedMismatchesOfG2CFromIntergenicRegions,IndexedMismatchesOfG2CFromIntronicRegions,IndexedMismatchesOfG2COn+Strand,IndexedMismatchesOfG2COn-Strand,IndexedMismatchesOfG2COnUnknownStrand,IndexedMismatchesOfG2T,IndexedMismatchesOfG2TFromExonicRegions,IndexedMismatchesOfG2TFromIntergenicRegions,IndexedMismatchesOfG2TFromIntronicRegions,IndexedMismatchesOfG2TOn+Strand,IndexedMismatchesOfG2TOn-Strand,IndexedMismatchesOfG2TOnUnknownStrand,IndexedMismatchesOfT2A,IndexedMismatchesOfT2AFromExonicRegions,IndexedMismatchesOfT2AFromIntergenicRegions,IndexedMismatchesOfT2AFromIntronicRegions,IndexedMismatchesOfT2AOn+Strand,IndexedMismatchesOfT2AOn-Strand,IndexedMismatchesOfT2AOnUnknownStrand,IndexedMismatchesOfT2C,IndexedMismatchesOfT2CFromExonicRegions,IndexedMismatchesOfT2CFromIntergenicRegions,IndexedMismatchesOfT2CFromIntronicRegions,IndexedMismatchesOfT2COn+Strand,IndexedMismatchesOfT2COn-Strand,IndexedMismatchesOfT2COnUnknownStrand,IndexedMismatchesOfT2G,IndexedMismatchesOfT2GFromExonicRegions,IndexedMismatchesOfT2GFromIntergenicRegions,IndexedMismatchesOfT2GFromIntronicRegions,IndexedMismatchesOfT2GOn+Strand,IndexedMismatchesOfT2GOn-Strand,IndexedMismatchesOfT2GOnUnknownStrand,NumOfA,NumOfA2CMismatches,NumOfA2CMismatchesAtSNPs,NumOfA2CMismatchesSites,NumOfA2CMismatchesSitesAtSNPs,NumOfA2GMismatches,NumOfA2GMismatchesAtSNPs,NumOfA2GMismatchesSites,NumOfA2GMismatchesSitesAtSNPs,NumOfA2TMismatches,NumOfA2TMismatchesAtSNPs,NumOfA2TMismatchesSites,NumOfA2TMismatchesSitesAtSNPs,NumOfAPositionsCovered,NumOfC,NumOfC2AMismatches,NumOfC2AMismatchesAtSNPs,NumOfC2AMismatchesSites,NumOfC2AMismatchesSitesAtSNPs,NumOfC2GMismatches,NumOfC2GMismatchesAtSNPs,NumOfC2GMismatchesSites,NumOfC2GMismatchesSitesAtSNPs,NumOfC2TMismatches,NumOfC2TMismatchesAtSNPs,NumOfC2TMismatchesSites,NumOfC2TMismatchesSitesAtSNPs,NumOfCPositionsCovered,NumOfG,NumOfG2AMismatches,NumOfG2AMismatchesAtSNPs,NumOfG2AMismatchesSites,NumOfG2AMismatchesSitesAtSNPs,NumOfG2CMismatches,NumOfG2CMismatchesAtSNPs,NumOfG2CMismatchesSites,NumOfG2CMismatchesSitesAtSNPs,NumOfG2TMismatches,NumOfG2TMismatchesAtSNPs,NumOfG2TMismatchesSites,NumOfG2TMismatchesSitesAtSNPs,NumOfGPositionsCovered,NumOfIndexedMismatchesSitesOfA2C,NumOfIndexedMismatchesSitesOfA2CFromExonicRegions,NumOfIndexedMismatchesSitesOfA2CFromIntergenicRegions,NumOfIndexedMismatchesSitesOfA2CFromIntronicRegions,NumOfIndexedMismatchesSitesOfA2COn+Strand,NumOfIndexedMismatchesSitesOfA2COn-Strand,NumOfIndexedMismatchesSitesOfA2COnUnknownStrand,NumOfIndexedMismatchesSitesOfA2G,NumOfIndexedMismatchesSitesOfA2GFromExonicRegions,NumOfIndexedMismatchesSitesOfA2GFromIntergenicRegions,NumOfIndexedMismatchesSitesOfA2GFromIntronicRegions,NumOfIndexedMismatchesSitesOfA2GOn+Strand,NumOfIndexedMismatchesSitesOfA2GOn-Strand,NumOfIndexedMismatchesSitesOfA2GOnUnknownStrand,NumOfIndexedMismatchesSitesOfA2T,NumOfIndexedMismatchesSitesOfA2TFromExonicRegions,NumOfIndexedMismatchesSitesOfA2TFromIntergenicRegions,NumOfIndexedMismatchesSitesOfA2TFromIntronicRegions,NumOfIndexedMismatchesSitesOfA2TOn+Strand,NumOfIndexedMismatchesSitesOfA2TOn-Strand,NumOfIndexedMismatchesSitesOfA2TOnUnknownStrand,NumOfIndexedMismatchesSitesOfC2A,NumOfIndexedMismatchesSitesOfC2AFromExonicRegions,NumOfIndexedMismatchesSitesOfC2AFromIntergenicRegions,NumOfIndexedMismatchesSitesOfC2AFromIntronicRegions,NumOfIndexedMismatchesSitesOfC2AOn+Strand,NumOfIndexedMismatchesSitesOfC2AOn-Strand,NumOfIndexedMismatchesSitesOfC2AOnUnknownStrand,NumOfIndexedMismatchesSitesOfC2G,NumOfIndexedMismatchesSitesOfC2GFromExonicRegions,NumOfIndexedMismatchesSitesOfC2GFromIntergenicRegions,NumOfIndexedMismatchesSitesOfC2GFromIntronicRegions,NumOfIndexedMismatchesSitesOfC2GOn+Strand,NumOfIndexedMismatchesSitesOfC2GOn-Strand,NumOfIndexedMismatchesSitesOfC2GOnUnknownStrand,NumOfIndexedMismatchesSitesOfC2T,NumOfIndexedMismatchesSitesOfC2TFromExonicRegions,NumOfIndexedMismatchesSitesOfC2TFromIntergenicRegions,NumOfIndexedMismatchesSitesOfC2TFromIntronicRegions,NumOfIndexedMismatchesSitesOfC2TOn+Strand,NumOfIndexedMismatchesSitesOfC2TOn-Strand,NumOfIndexedMismatchesSitesOfC2TOnUnknownStrand,NumOfIndexedMismatchesSitesOfG2A,NumOfIndexedMismatchesSitesOfG2AFromExonicRegions,NumOfIndexedMismatchesSitesOfG2AFromIntergenicRegions,NumOfIndexedMismatchesSitesOfG2AFromIntronicRegions,NumOfIndexedMismatchesSitesOfG2AOn+Strand,NumOfIndexedMismatchesSitesOfG2AOn-Strand,NumOfIndexedMismatchesSitesOfG2AOnUnknownStrand,NumOfIndexedMismatchesSitesOfG2C,NumOfIndexedMismatchesSitesOfG2CFromExonicRegions,NumOfIndexedMismatchesSitesOfG2CFromIntergenicRegions,NumOfIndexedMismatchesSitesOfG2CFromIntronicRegions,NumOfIndexedMismatchesSitesOfG2COn+Strand,NumOfIndexedMismatchesSitesOfG2COn-Strand,NumOfIndexedMismatchesSitesOfG2COnUnknownStrand,NumOfIndexedMismatchesSitesOfG2T,NumOfIndexedMismatchesSitesOfG2TFromExonicRegions,NumOfIndexedMismatchesSitesOfG2TFromIntergenicRegions,NumOfIndexedMismatchesSitesOfG2TFromIntronicRegions,NumOfIndexedMismatchesSitesOfG2TOn+Strand,NumOfIndexedMismatchesSitesOfG2TOn-Strand,NumOfIndexedMismatchesSitesOfG2TOnUnknownStrand,NumOfIndexedMismatchesSitesOfT2A,NumOfIndexedMismatchesSitesOfT2AFromExonicRegions,NumOfIndexedMismatchesSitesOfT2AFromIntergenicRegions,NumOfIndexedMismatchesSitesOfT2AFromIntronicRegions,NumOfIndexedMismatchesSitesOfT2AOn+Strand,NumOfIndexedMismatchesSitesOfT2AOn-Strand,NumOfIndexedMismatchesSitesOfT2AOnUnknownStrand,NumOfIndexedMismatchesSitesOfT2C,NumOfIndexedMismatchesSitesOfT2CFromExonicRegions,NumOfIndexedMismatchesSitesOfT2CFromIntergenicRegions,NumOfIndexedMismatchesSitesOfT2CFromIntronicRegions,NumOfIndexedMismatchesSitesOfT2COn+Strand,NumOfIndexedMismatchesSitesOfT2COn-Strand,NumOfIndexedMismatchesSitesOfT2COnUnknownStrand,NumOfIndexedMismatchesSitesOfT2G,NumOfIndexedMismatchesSitesOfT2GFromExonicRegions,NumOfIndexedMismatchesSitesOfT2GFromIntergenicRegions,NumOfIndexedMismatchesSitesOfT2GFromIntronicRegions,NumOfIndexedMismatchesSitesOfT2GOn+Strand,NumOfIndexedMismatchesSitesOfT2GOn-Strand,NumOfIndexedMismatchesSitesOfT2GOnUnknownStrand,NumOfIndexedOverallSitesOfA2C,NumOfIndexedOverallSitesOfA2CFromExonicRegions,NumOfIndexedOverallSitesOfA2CFromIntergenicRegions,NumOfIndexedOverallSitesOfA2CFromIntronicRegions,NumOfIndexedOverallSitesOfA2COn+Strand,NumOfIndexedOverallSitesOfA2COn-Strand,NumOfIndexedOverallSitesOfA2COnUnknownStrand,NumOfIndexedOverallSitesOfA2G,NumOfIndexedOverallSitesOfA2GFromExonicRegions,NumOfIndexedOverallSitesOfA2GFromIntergenicRegions,NumOfIndexedOverallSitesOfA2GFromIntronicRegions,NumOfIndexedOverallSitesOfA2GOn+Strand,NumOfIndexedOverallSitesOfA2GOn-Strand,NumOfIndexedOverallSitesOfA2GOnUnknownStrand,NumOfIndexedOverallSitesOfA2T,NumOfIndexedOverallSitesOfA2TFromExonicRegions,NumOfIndexedOverallSitesOfA2TFromIntergenicRegions,NumOfIndexedOverallSitesOfA2TFromIntronicRegions,NumOfIndexedOverallSitesOfA2TOn+Strand,NumOfIndexedOverallSitesOfA2TOn-Strand,NumOfIndexedOverallSitesOfA2TOnUnknownStrand,NumOfIndexedOverallSitesOfC2A,NumOfIndexedOverallSitesOfC2AFromExonicRegions,NumOfIndexedOverallSitesOfC2AFromIntergenicRegions,NumOfIndexedOverallSitesOfC2AFromIntronicRegions,NumOfIndexedOverallSitesOfC2AOn+Strand,NumOfIndexedOverallSitesOfC2AOn-Strand,NumOfIndexedOverallSitesOfC2AOnUnknownStrand,NumOfIndexedOverallSitesOfC2G,NumOfIndexedOverallSitesOfC2GFromExonicRegions,NumOfIndexedOverallSitesOfC2GFromIntergenicRegions,NumOfIndexedOverallSitesOfC2GFromIntronicRegions,NumOfIndexedOverallSitesOfC2GOn+Strand,NumOfIndexedOverallSitesOfC2GOn-Strand,NumOfIndexedOverallSitesOfC2GOnUnknownStrand,NumOfIndexedOverallSitesOfC2T,NumOfIndexedOverallSitesOfC2TFromExonicRegions,NumOfIndexedOverallSitesOfC2TFromIntergenicRegions,NumOfIndexedOverallSitesOfC2TFromIntronicRegions,NumOfIndexedOverallSitesOfC2TOn+Strand,NumOfIndexedOverallSitesOfC2TOn-Strand,NumOfIndexedOverallSitesOfC2TOnUnknownStrand,NumOfIndexedOverallSitesOfG2A,NumOfIndexedOverallSitesOfG2AFromExonicRegions,NumOfIndexedOverallSitesOfG2AFromIntergenicRegions,NumOfIndexedOverallSitesOfG2AFromIntronicRegions,NumOfIndexedOverallSitesOfG2AOn+Strand,NumOfIndexedOverallSitesOfG2AOn-Strand,NumOfIndexedOverallSitesOfG2AOnUnknownStrand,NumOfIndexedOverallSitesOfG2C,NumOfIndexedOverallSitesOfG2CFromExonicRegions,NumOfIndexedOverallSitesOfG2CFromIntergenicRegions,NumOfIndexedOverallSitesOfG2CFromIntronicRegions,NumOfIndexedOverallSitesOfG2COn+Strand,NumOfIndexedOverallSitesOfG2COn-Strand,NumOfIndexedOverallSitesOfG2COnUnknownStrand,NumOfIndexedOverallSitesOfG2T,NumOfIndexedOverallSitesOfG2TFromExonicRegions,NumOfIndexedOverallSitesOfG2TFromIntergenicRegions,NumOfIndexedOverallSitesOfG2TFromIntronicRegions,NumOfIndexedOverallSitesOfG2TOn+Strand,NumOfIndexedOverallSitesOfG2TOn-Strand,NumOfIndexedOverallSitesOfG2TOnUnknownStrand,NumOfIndexedOverallSitesOfT2A,NumOfIndexedOverallSitesOfT2AFromExonicRegions,NumOfIndexedOverallSitesOfT2AFromIntergenicRegions,NumOfIndexedOverallSitesOfT2AFromIntronicRegions,NumOfIndexedOverallSitesOfT2AOn+Strand,NumOfIndexedOverallSitesOfT2AOn-Strand,NumOfIndexedOverallSitesOfT2AOnUnknownStrand,NumOfIndexedOverallSitesOfT2C,NumOfIndexedOverallSitesOfT2CFromExonicRegions,NumOfIndexedOverallSitesOfT2CFromIntergenicRegions,NumOfIndexedOverallSitesOfT2CFromIntronicRegions,NumOfIndexedOverallSitesOfT2COn+Strand,NumOfIndexedOverallSitesOfT2COn-Strand,NumOfIndexedOverallSitesOfT2COnUnknownStrand,NumOfIndexedOverallSitesOfT2G,NumOfIndexedOverallSitesOfT2GFromExonicRegions,NumOfIndexedOverallSitesOfT2GFromIntergenicRegions,NumOfIndexedOverallSitesOfT2GFromIntronicRegions,NumOfIndexedOverallSitesOfT2GOn+Strand,NumOfIndexedOverallSitesOfT2GOn-Strand,NumOfIndexedOverallSitesOfT2GOnUnknownStrand,NumOfRegionsWithCoverageForA2C,NumOfRegionsWithCoverageForA2CFromExonicRegions,NumOfRegionsWithCoverageForA2CFromIntergenicRegions,NumOfRegionsWithCoverageForA2CFromIntronicRegions,NumOfRegionsWithCoverageForA2COn+Strand,NumOfRegionsWithCoverageForA2COn-Strand,NumOfRegionsWithCoverageForA2COnUnknownStrand,NumOfRegionsWithCoverageForA2G,NumOfRegionsWithCoverageForA2GFromExonicRegions,NumOfRegionsWithCoverageForA2GFromIntergenicRegions,NumOfRegionsWithCoverageForA2GFromIntronicRegions,NumOfRegionsWithCoverageForA2GOn+Strand,NumOfRegionsWithCoverageForA2GOn-Strand,NumOfRegionsWithCoverageForA2GOnUnknownStrand,NumOfRegionsWithCoverageForA2T,NumOfRegionsWithCoverageForA2TFromExonicRegions,NumOfRegionsWithCoverageForA2TFromIntergenicRegions,NumOfRegionsWithCoverageForA2TFromIntronicRegions,NumOfRegionsWithCoverageForA2TOn+Strand,NumOfRegionsWithCoverageForA2TOn-Strand,NumOfRegionsWithCoverageForA2TOnUnknownStrand,NumOfRegionsWithCoverageForC2A,NumOfRegionsWithCoverageForC2AFromExonicRegions,NumOfRegionsWithCoverageForC2AFromIntergenicRegions,NumOfRegionsWithCoverageForC2AFromIntronicRegions,NumOfRegionsWithCoverageForC2AOn+Strand,NumOfRegionsWithCoverageForC2AOn-Strand,NumOfRegionsWithCoverageForC2AOnUnknownStrand,NumOfRegionsWithCoverageForC2G,NumOfRegionsWithCoverageForC2GFromExonicRegions,NumOfRegionsWithCoverageForC2GFromIntergenicRegions,NumOfRegionsWithCoverageForC2GFromIntronicRegions,NumOfRegionsWithCoverageForC2GOn+Strand,NumOfRegionsWithCoverageForC2GOn-Strand,NumOfRegionsWithCoverageForC2GOnUnknownStrand,NumOfRegionsWithCoverageForC2T,NumOfRegionsWithCoverageForC2TFromExonicRegions,NumOfRegionsWithCoverageForC2TFromIntergenicRegions,NumOfRegionsWithCoverageForC2TFromIntronicRegions,NumOfRegionsWithCoverageForC2TOn+Strand,NumOfRegionsWithCoverageForC2TOn-Strand,NumOfRegionsWithCoverageForC2TOnUnknownStrand,NumOfRegionsWithCoverageForG2A,NumOfRegionsWithCoverageForG2AFromExonicRegions,NumOfRegionsWithCoverageForG2AFromIntergenicRegions,NumOfRegionsWithCoverageForG2AFromIntronicRegions,NumOfRegionsWithCoverageForG2AOn+Strand,NumOfRegionsWithCoverageForG2AOn-Strand,NumOfRegionsWithCoverageForG2AOnUnknownStrand,NumOfRegionsWithCoverageForG2C,NumOfRegionsWithCoverageForG2CFromExonicRegions,NumOfRegionsWithCoverageForG2CFromIntergenicRegions,NumOfRegionsWithCoverageForG2CFromIntronicRegions,NumOfRegionsWithCoverageForG2COn+Strand,NumOfRegionsWithCoverageForG2COn-Strand,NumOfRegionsWithCoverageForG2COnUnknownStrand,NumOfRegionsWithCoverageForG2T,NumOfRegionsWithCoverageForG2TFromExonicRegions,NumOfRegionsWithCoverageForG2TFromIntergenicRegions,NumOfRegionsWithCoverageForG2TFromIntronicRegions,NumOfRegionsWithCoverageForG2TOn+Strand,NumOfRegionsWithCoverageForG2TOn-Strand,NumOfRegionsWithCoverageForG2TOnUnknownStrand,NumOfRegionsWithCoverageForT2A,NumOfRegionsWithCoverageForT2AFromExonicRegions,NumOfRegionsWithCoverageForT2AFromIntergenicRegions,NumOfRegionsWithCoverageForT2AFromIntronicRegions,NumOfRegionsWithCoverageForT2AOn+Strand,NumOfRegionsWithCoverageForT2AOn-Strand,NumOfRegionsWithCoverageForT2AOnUnknownStrand,NumOfRegionsWithCoverageForT2C,NumOfRegionsWithCoverageForT2CFromExonicRegions,NumOfRegionsWithCoverageForT2CFromIntergenicRegions,NumOfRegionsWithCoverageForT2CFromIntronicRegions,NumOfRegionsWithCoverageForT2COn+Strand,NumOfRegionsWithCoverageForT2COn-Strand,NumOfRegionsWithCoverageForT2COnUnknownStrand,NumOfRegionsWithCoverageForT2G,NumOfRegionsWithCoverageForT2GFromExonicRegions,NumOfRegionsWithCoverageForT2GFromIntergenicRegions,NumOfRegionsWithCoverageForT2GFromIntronicRegions,NumOfRegionsWithCoverageForT2GOn+Strand,NumOfRegionsWithCoverageForT2GOn-Strand,NumOfRegionsWithCoverageForT2GOnUnknownStrand,NumOfT,NumOfT2AMismatches,NumOfT2AMismatchesAtSNPs,NumOfT2AMismatchesSites,NumOfT2AMismatchesSitesAtSNPs,NumOfT2CMismatches,NumOfT2CMismatchesAtSNPs,NumOfT2CMismatchesSites,NumOfT2CMismatchesSitesAtSNPs,NumOfT2GMismatches,NumOfT2GMismatchesAtSNPs,NumOfT2GMismatchesSites,NumOfT2GMismatchesSitesAtSNPs,NumOfTPositionsCovered,TotalCoverageAtAPositions,TotalCoverageAtCPositions,TotalCoverageAtGPositions,TotalCoverageAtTPositions
StrandedData,Editing_Index_Unknown,SRR5962209,<AEI Dir>/TestResources/BAMs/BAMs/SRR5962209/SRR5962209_sampled_with_0.1.Aligned.sortedByCoord.out.bam.AluChr1Only.bam,0.006187486,1.113100299,0.006749947,0.009806531,0.006015999,0.031225875,0.026834527,0.010348561,0.011105689,0.007322141,0.029906869,0.007322141,1066603,69861,221456,775286,536625,529978,0,1066603,69861,221456,775286,536625,529978,0,1066603,69861,221456,775286,536625,529978,0,1213358,79819,244596,888943,610109,603249,0,1213358,79819,244596,888943,610109,603249,0,1213358,79819,244596,888943,610109,603249,0,1188448,79456,243860,865132,596825,591623,0,1188448,79456,243860,865132,596825,591623,0,1188448,79456,243860,865132,596825,591623,0,1119809,70869,222969,825971,563725,556084,0,1119809,70869,222969,825971,563725,556084,0,1119809,70869,222969,825971,563725,556084,0,66,6,22,38,30,36,0,12006,883,2988,8135,6145,5861,0,72,3,17,52,32,40,0,119,12,27,80,67,52,0,73,5,14,54,43,30,0,379,43,75,261,184,195,0,319,45,64,210,166,153,0,123,6,29,88,70,53,0,132,7,25,100,61,71,0,82,10,16,56,39,43,0,335,24,76,235,167,168,0,82,9,20,53,37,45,0,1092709,75,120,75,101,6313,588,6138,555,75,63,68,59,1011079,1201732,138,102,137,102,96,163,92,152,337,636,308,600,1103380,1200074,361,600,352,568,100,145,99,141,113,131,110,127,1102961,65,6,22,37,30,35,0,11691,788,2924,7979,5974,5717,0,72,3,17,52,32,40,0,116,11,26,79,67,49,0,70,5,14,51,40,30,0,369,36,75,258,178,191,0,291,24,63,204,161,130,0,121,6,29,86,69,52,0,131,7,24,100,61,70,0,75,3,16,56,39,36,0,324,20,75,229,160,164,0,81,8,20,53,36,45,0,990402,46360,214089,729953,498221,492181,0,990402,46360,214089,729953,498221,492181,0,990402,46360,214089,729953,498221,492181,0,1114676,53075,232661,828940,560025,554651,0,1114676,53075,232661,828940,560025,554651,0,1114676,53075,232661,828940,560025,554651,0,1091665,52100,232504,807061,548310,543355,0,1091665,52100,232504,807061,548310,543355,0,1091665,52100,232504,807061,548310,543355,0,1031388,47536,212551,771301,518530,512858,0,1031388,47536,212551,771301,518530,512858,0,1031388,47536,212551,771301,518530,512858,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,45901,1630,10570,33701,23086,22815,0,1093703,79,94,79,87,6028,607,5877,570,73,117,71,115,1010711,1099172,1202303,1200648,1099883
